Transaction_ID,Customer_ID,Transaction_Date,Transaction_Amount,Merchant_Category,Payment_Method,Device_Type,Location,Is_International,Previous_Transactions,Average_Spend,Account_Age_Days,Suspicious_Keyword,Fraudulent,Fraud_Score,Predicted_Fraud,Anomaly_Score,Anomaly_Flag,Review_Status,Split,Score_Context
T100527,CUST3383,2023-01-13 11:03:00,25.55,Entertainment,Debit Card,POS,Mumbai,0,193,483.44,1041,No,0,0.01929353089991253,0,0.48895441740417345,0,Lower score,train,in-sample
T102076,CUST7728,2023-01-13 11:59:00,21.83,Electronics,UPI,POS,Hyderabad,0,6,210.61,378,No,0,0.00976783829083128,0,0.48889614982620994,0,Lower score,train,in-sample
T102771,CUST7474,2023-01-13 12:19:00,25.69,Utilities,Debit Card,Desktop,Chennai,0,143,365.33,96,No,0,0.012106961832102855,0,0.4804378451549431,0,Lower score,train,in-sample
T101573,CUST4015,2023-01-13 16:59:00,158.9,Fashion,Credit Card,Desktop,Mumbai,0,94,303.35,956,No,0,0.017705493040043388,0,0.4815915242276505,0,Lower score,train,in-sample
T100199,CUST7751,2023-01-13 18:21:00,121.08,Fashion,Credit Card,POS,Chennai,1,85,211.24,1302,Yes,1,0.19667469591353381,1,0.5292853868118699,1,Model review,train,in-sample
T103747,CUST3421,2023-01-14 02:50:00,42.37,Food,NetBanking,Desktop,Delhi,0,50,325.35,270,No,0,0.16032019562970026,1,0.4867299963102324,0,Model review,train,in-sample
T101132,CUST3380,2023-01-14 07:23:00,6.76,Food,PayPal,POS,Kolkata,1,99,374.87,200,No,0,0.351059249833219,1,0.5431123434755144,1,Model review,train,in-sample
T103378,CUST6771,2023-01-14 11:13:00,7.4,Fashion,NetBanking,Desktop,Delhi,0,133,314.85,580,No,0,0.01959236999811179,0,0.5038070318333067,0,Lower score,train,in-sample
T102765,CUST3789,2023-01-14 14:48:00,253.48,Travel,NetBanking,Mobile,Chennai,0,32,281.55,844,No,0,0.01676917482870192,0,0.5200151735355255,1,Anomaly review,train,in-sample
T101673,CUST2533,2023-01-14 18:43:00,131.16,Fashion,Credit Card,Mobile,Pune,0,187,350.09,568,No,0,0.026462146787593174,0,0.49239329039755747,0,Lower score,train,in-sample
T102190,CUST8127,2023-01-14 20:32:00,24.12,Food,UPI,Mobile,Kolkata,0,52,37.31,173,No,0,0.0380447200362975,0,0.5040818339395278,0,Lower score,train,in-sample
T100223,CUST3148,2023-01-14 20:42:00,36.67,Electronics,PayPal,POS,Chennai,0,106,42.98,1656,No,0,0.032273328065175744,0,0.49045386416830616,0,Lower score,train,in-sample
T102937,CUST1343,2023-01-15 00:46:00,70.12,Electronics,PayPal,POS,Hyderabad,0,16,448.62,227,No,1,0.10565987313053363,0,0.49376738059005154,0,Lower score,train,in-sample
T102474,CUST5831,2023-01-15 05:40:00,60.98,Travel,UPI,Desktop,Hyderabad,1,197,130.26,1913,No,1,0.5869217067134331,1,0.5353868061376572,1,Model review,train,in-sample
T104125,CUST2065,2023-01-15 05:45:00,90.25,Utilities,Debit Card,POS,Delhi,0,101,89.01,203,No,0,0.11522369535374401,0,0.5017765889361396,0,Lower score,train,in-sample
T103308,CUST1164,2023-01-15 09:36:00,36.91,Utilities,Credit Card,Desktop,Mumbai,0,198,343.86,1300,Yes,1,0.03648445165089819,0,0.4916079994594232,0,Lower score,train,in-sample
T102285,CUST2414,2023-01-15 09:57:00,25.93,Utilities,UPI,POS,Bengaluru,0,43,171.33,825,No,0,0.037460882820375525,0,0.4926260741595834,0,Lower score,train,in-sample
T102102,CUST4378,2023-01-15 10:32:00,13.75,Electronics,UPI,POS,Pune,0,162,438.58,131,No,0,0.018484362359356656,0,0.49303274690232135,0,Lower score,train,in-sample
T101618,CUST6553,2023-01-15 10:55:00,65.28,Electronics,UPI,POS,Bengaluru,0,30,221.46,321,No,0,0.022836060037983524,0,0.4865641993940808,0,Lower score,train,in-sample
T100149,CUST6382,2023-01-15 11:37:00,26.13,Grocery,Credit Card,POS,Bengaluru,1,158,478.78,738,No,1,0.15953257514995645,1,0.5158532448204723,0,Model review,train,in-sample
T100470,CUST9752,2023-01-15 14:33:00,0.98,Food,Credit Card,Mobile,Pune,0,38,32.7,551,No,0,0.012970204160645444,0,0.5095268164656982,0,Lower score,train,in-sample
T101206,CUST1599,2023-01-15 16:09:00,91.98,Travel,Credit Card,POS,Kolkata,1,197,351.99,1681,No,0,0.10532885737012837,0,0.5288967870630477,1,Anomaly review,train,in-sample
T104976,CUST9665,2023-01-15 17:31:00,10.54,Travel,Debit Card,Mobile,Chennai,0,136,351.11,1876,No,0,0.01983848172692354,0,0.49607275968732994,0,Lower score,train,in-sample
T102545,CUST2482,2023-01-15 18:42:00,53.5,Grocery,UPI,Mobile,Hyderabad,0,136,143.99,1580,Yes,0,0.02308645957301355,0,0.48838360184365914,0,Lower score,train,in-sample
T100661,CUST9052,2023-01-15 18:43:00,344.5,Fashion,Credit Card,Desktop,Kolkata,0,7,240.87,1531,No,0,0.037168666738212355,0,0.5241938129889787,1,Anomaly review,train,in-sample
T104585,CUST3817,2023-01-15 23:00:00,269.67,Electronics,NetBanking,POS,Kolkata,0,41,446.34,1882,No,0,0.07948834794497911,0,0.5282856878151193,1,Anomaly review,train,in-sample
T104814,CUST3827,2023-01-16 00:46:00,117.38,Food,Debit Card,Mobile,Kolkata,0,108,53.99,754,No,1,0.14927187538406755,0,0.4882870883166076,0,Lower score,train,in-sample
T101853,CUST9478,2023-01-16 02:48:00,149.93,Electronics,Credit Card,Desktop,Hyderabad,0,177,239.06,1196,No,0,0.1485740848984253,0,0.49344374556766174,0,Lower score,train,in-sample
T101043,CUST9493,2023-01-16 02:57:00,78.66,Electronics,Debit Card,Desktop,Mumbai,0,170,198.71,1157,No,0,0.13996247720229282,0,0.48389185856415645,0,Lower score,train,in-sample
T101000,CUST7397,2023-01-16 03:50:00,16.38,Food,UPI,Mobile,Delhi,0,170,298.69,1458,No,0,0.1839705614916501,1,0.4892634644277275,0,Model review,train,in-sample
T103274,CUST1811,2023-01-16 07:03:00,144.69,Entertainment,NetBanking,POS,Hyderabad,1,27,216.11,434,No,0,0.519275007782227,1,0.5281761605576042,1,Model review,train,in-sample
T100639,CUST2460,2023-01-16 09:25:00,37.89,Entertainment,PayPal,Mobile,Delhi,0,132,274.44,452,No,0,0.03636951347704599,0,0.4848616702134345,0,Lower score,train,in-sample
T100562,CUST5937,2023-01-16 14:41:00,11.73,Food,PayPal,POS,Kolkata,0,138,267.93,1798,No,0,0.010808690614864678,0,0.4933504888679032,0,Lower score,train,in-sample
T104827,CUST5978,2023-01-16 16:28:00,14.67,Travel,PayPal,Desktop,Kolkata,0,116,103.4,1877,No,0,0.01025472310781568,0,0.49039897794184173,0,Lower score,train,in-sample
T102286,CUST3914,2023-01-16 23:27:00,284.72,Grocery,UPI,Mobile,Chennai,0,155,460.37,537,No,0,0.16293721215426865,1,0.5224362515863213,1,Model review,train,in-sample
T103542,CUST7284,2023-01-17 02:54:00,12.71,Fashion,Debit Card,Mobile,Kolkata,0,142,39.21,185,No,0,0.18135789205630204,1,0.48486251187209684,0,Model review,train,in-sample
T104172,CUST9700,2023-01-17 05:26:00,46.97,Utilities,Debit Card,Desktop,Kolkata,1,122,59.16,1817,No,1,0.53723075116973,1,0.5156840330251533,0,Model review,train,in-sample
T104412,CUST1335,2023-01-17 05:47:00,88.8,Entertainment,NetBanking,POS,Delhi,1,138,338.61,1213,Yes,1,0.6256450511386324,1,0.5235479127517133,1,Model review,train,in-sample
T102341,CUST3490,2023-01-17 07:34:00,5.89,Utilities,PayPal,Desktop,Delhi,0,28,181.92,652,No,0,0.06604801069332246,0,0.49238671271463064,0,Lower score,train,in-sample
T104027,CUST2253,2023-01-17 08:44:00,13.6,Entertainment,Credit Card,POS,Mumbai,1,13,159.63,68,No,1,0.4082246678399776,1,0.5306566077920144,1,Model review,train,in-sample
T102013,CUST4503,2023-01-17 09:19:00,12.0,Health,Credit Card,POS,Kolkata,0,130,70.52,1274,No,0,0.03599695268690616,0,0.48031011543689817,0,Lower score,train,in-sample
T103348,CUST3622,2023-01-17 13:15:00,30.13,Entertainment,PayPal,Desktop,Kolkata,0,169,136.22,500,No,0,0.013318699211534533,0,0.4966268483192969,0,Lower score,train,in-sample
T100244,CUST2827,2023-01-17 15:48:00,1.25,Grocery,Debit Card,POS,Mumbai,0,175,244.25,113,No,0,0.014586133680043073,0,0.5130879623192496,0,Lower score,train,in-sample
T102934,CUST2497,2023-01-17 16:29:00,98.84,Travel,Credit Card,Mobile,Hyderabad,0,128,360.32,1308,No,0,0.019806172938666048,0,0.4869536285126924,0,Lower score,train,in-sample
T100755,CUST6074,2023-01-17 19:45:00,126.4,Grocery,UPI,Desktop,Delhi,0,106,262.29,122,No,0,0.04187190324471465,0,0.4817784881772863,0,Lower score,train,in-sample
T101427,CUST9826,2023-01-18 08:03:00,242.61,Utilities,Credit Card,POS,Mumbai,0,13,411.57,1289,No,0,0.09800432304479902,0,0.497920461800565,0,Lower score,train,in-sample
T100912,CUST2228,2023-01-18 08:28:00,78.28,Travel,PayPal,Desktop,Pune,0,147,54.6,1397,No,0,0.05516829472829172,0,0.4892440925289972,0,Lower score,train,in-sample
T104422,CUST9347,2023-01-18 11:28:00,73.18,Electronics,NetBanking,POS,Delhi,0,9,243.71,1718,No,0,0.016875486766664363,0,0.48088442761578143,0,Lower score,train,in-sample
T100030,CUST2161,2023-01-18 12:48:00,74.83,Electronics,Credit Card,POS,Hyderabad,0,38,16.44,810,No,0,0.014021671897375482,0,0.4781424565080788,0,Lower score,train,in-sample
T102041,CUST1269,2023-01-18 13:53:00,65.9,Grocery,PayPal,POS,Chennai,0,33,327.85,357,No,0,0.015219088408038647,0,0.48054159726379847,0,Lower score,train,in-sample
T102727,CUST4592,2023-01-18 19:28:00,20.73,Entertainment,NetBanking,POS,Chennai,0,137,84.53,1841,No,0,0.045515846408569566,0,0.4897628283012168,0,Lower score,train,in-sample
T101647,CUST9851,2023-01-18 20:27:00,139.93,Utilities,Debit Card,Desktop,Chennai,0,190,259.38,614,No,0,0.061429477904515854,0,0.4882331997026539,0,Lower score,train,in-sample
T100861,CUST4834,2023-01-18 21:15:00,48.31,Travel,UPI,Desktop,Hyderabad,0,42,239.38,296,Yes,1,0.07367231925851636,0,0.48732560910329153,0,Lower score,train,in-sample
T102632,CUST7883,2023-01-18 23:06:00,0.35,Grocery,PayPal,Desktop,Hyderabad,0,153,238.91,1239,No,0,0.08903746427534552,0,0.5079330833749184,0,Lower score,train,in-sample
T102075,CUST2182,2023-01-19 00:10:00,163.57,Food,PayPal,POS,Delhi,0,4,447.22,639,No,0,0.1497605619896521,0,0.48785061863291507,0,Lower score,train,in-sample
T101570,CUST7242,2023-01-19 03:54:00,70.67,Food,PayPal,POS,Bengaluru,1,195,193.46,979,No,1,0.6848455706448786,1,0.5176184292074194,1,Model review,train,in-sample
T102814,CUST2028,2023-01-19 03:56:00,66.61,Health,PayPal,POS,Kolkata,0,97,268.91,1619,No,0,0.10973286186220295,0,0.48758978215005866,0,Lower score,train,in-sample
T104677,CUST5436,2023-01-19 04:25:00,260.39,Electronics,PayPal,POS,Delhi,1,176,423.47,1608,No,0,0.5644179958415161,1,0.5418873487903365,1,Model review,train,in-sample
T104266,CUST8777,2023-01-19 08:02:00,83.58,Entertainment,PayPal,Desktop,Mumbai,1,43,15.58,1327,Yes,1,0.38626755285309144,1,0.5302079367561569,1,Model review,train,in-sample
T102578,CUST1159,2023-01-19 11:11:00,35.43,Food,UPI,Desktop,Hyderabad,0,5,171.18,1492,No,0,0.025606465785811987,0,0.4840956981213122,0,Lower score,train,in-sample
T103063,CUST6900,2023-01-19 15:30:00,78.18,Travel,Debit Card,POS,Hyderabad,0,144,472.89,769,No,0,0.013170629872616964,0,0.4842686087874233,0,Lower score,train,in-sample
T103168,CUST3222,2023-01-19 15:43:00,115.66,Food,UPI,Desktop,Delhi,0,151,420.1,42,No,0,0.016465882986619565,0,0.48472250158483354,0,Lower score,train,in-sample
T101735,CUST8049,2023-01-19 15:47:00,174.15,Utilities,PayPal,POS,Chennai,0,20,345.87,200,No,0,0.01490594413449479,0,0.4898507706776451,0,Lower score,train,in-sample
T104321,CUST1102,2023-01-19 15:57:00,219.83,Health,Debit Card,Mobile,Kolkata,0,94,43.45,1599,No,0,0.01131090569141814,0,0.5020372222538525,0,Lower score,train,in-sample
T103655,CUST2726,2023-01-19 16:02:00,18.3,Utilities,UPI,POS,Kolkata,0,128,88.29,1019,No,0,0.009821462069181788,0,0.4869286858146792,0,Lower score,train,in-sample
T102675,CUST2526,2023-01-19 16:13:00,27.11,Health,Credit Card,POS,Mumbai,0,123,318.44,1369,No,0,0.013126850873812042,0,0.47872325350439304,0,Lower score,train,in-sample
T102380,CUST5363,2023-01-19 16:54:00,138.27,Grocery,Debit Card,Desktop,Mumbai,0,197,371.43,288,No,0,0.015230149149155391,0,0.4885321483333232,0,Lower score,train,in-sample
T102264,CUST5510,2023-01-19 19:22:00,74.73,Food,Credit Card,Desktop,Kolkata,0,95,282.66,217,No,0,0.028410341680819195,0,0.4732703265277207,0,Lower score,train,in-sample
T102910,CUST9191,2023-01-19 19:54:00,20.95,Entertainment,PayPal,Mobile,Hyderabad,0,58,158.06,1316,No,0,0.03198599894852262,0,0.4941493885960169,0,Lower score,train,in-sample
T102466,CUST4848,2023-01-19 20:20:00,40.22,Entertainment,UPI,Desktop,Chennai,0,125,464.24,208,No,0,0.05324638780383941,0,0.4853621623059926,0,Lower score,train,in-sample
T101575,CUST4554,2023-01-19 21:35:00,8.05,Utilities,Debit Card,Mobile,Hyderabad,1,52,414.78,1918,No,0,0.32493242030393715,1,0.5311440087066552,1,Model review,train,in-sample
T104499,CUST1931,2023-01-19 23:58:00,43.45,Fashion,PayPal,Mobile,Delhi,0,192,448.92,543,Yes,1,0.1193451434585472,0,0.4702954524389637,0,Lower score,train,in-sample
T100935,CUST8756,2023-01-20 04:52:00,25.43,Health,PayPal,Mobile,Mumbai,0,44,375.8,1741,No,0,0.09103999311897283,0,0.4886424336528828,0,Lower score,train,in-sample
T102184,CUST7493,2023-01-20 08:24:00,84.71,Electronics,PayPal,Mobile,Chennai,0,166,152.29,1064,No,0,0.03152289092723965,0,0.4806381667203438,0,Lower score,train,in-sample
T100171,CUST5317,2023-01-20 12:10:00,1.34,Electronics,Credit Card,Desktop,Delhi,0,165,76.81,481,No,0,0.007914858619973686,0,0.49503728987216866,0,Lower score,train,in-sample
T103470,CUST3856,2023-01-20 14:55:00,1.55,Fashion,PayPal,Desktop,Chennai,0,154,91.75,1305,No,0,0.010799875220617034,0,0.5007574847210915,0,Lower score,train,in-sample
T100577,CUST5617,2023-01-20 15:13:00,208.93,Electronics,PayPal,POS,Chennai,0,7,196.66,1961,No,0,0.00905079444134883,0,0.497485236294708,0,Lower score,train,in-sample
T103706,CUST9513,2023-01-21 00:10:00,107.48,Grocery,Credit Card,Desktop,Kolkata,0,170,210.25,1849,No,0,0.09082053983163284,0,0.4922604922400861,0,Lower score,train,in-sample
T103085,CUST7919,2023-01-21 00:30:00,91.18,Grocery,Debit Card,POS,Hyderabad,0,32,496.18,1823,No,0,0.11667264004427146,0,0.4988619098116548,0,Lower score,train,in-sample
T101588,CUST6290,2023-01-21 01:05:00,44.72,Fashion,NetBanking,POS,Bengaluru,1,35,456.42,1464,No,0,0.6618509429170336,1,0.5235896498894606,1,Model review,train,in-sample
T102581,CUST8645,2023-01-21 02:43:00,175.61,Entertainment,Credit Card,POS,Chennai,0,195,224.4,1895,No,0,0.22736251028911053,1,0.5130628170199192,0,Model review,train,in-sample
T104988,CUST5939,2023-01-21 03:31:00,105.12,Food,NetBanking,Desktop,Kolkata,0,26,309.2,1007,No,0,0.14506422362227167,0,0.4882436219296219,0,Lower score,train,in-sample
T104164,CUST3693,2023-01-21 04:46:00,74.74,Entertainment,UPI,Mobile,Pune,0,148,66.51,1159,No,0,0.13852591186772825,0,0.4960839983719679,0,Lower score,train,in-sample
T100548,CUST9039,2023-01-21 06:57:00,58.77,Grocery,PayPal,POS,Chennai,0,10,243.44,1609,No,0,0.0747589544027646,0,0.49125815644755355,0,Lower score,train,in-sample
T102465,CUST2815,2023-01-21 08:15:00,17.98,Fashion,PayPal,POS,Mumbai,0,160,468.85,589,No,0,0.05843189072593678,0,0.48958284483162307,0,Lower score,train,in-sample
T104396,CUST4840,2023-01-21 08:39:00,28.15,Utilities,PayPal,POS,Hyderabad,0,31,409.24,700,No,0,0.036786442004120255,0,0.5020185591685914,0,Lower score,train,in-sample
T102844,CUST4991,2023-01-21 09:27:00,68.85,Travel,Credit Card,Desktop,Pune,0,7,478.36,363,No,0,0.032392670123795216,0,0.49017659542944686,0,Lower score,train,in-sample
T103205,CUST9184,2023-01-21 10:04:00,145.57,Utilities,Debit Card,Desktop,Pune,1,53,494.97,1538,No,0,0.1891780791082954,1,0.5298094104609795,1,Model review,train,in-sample
T103680,CUST7328,2023-01-21 10:20:00,111.15,Grocery,Debit Card,POS,Pune,0,61,340.6,1817,No,0,0.021767230613392353,0,0.49918250150711563,0,Lower score,train,in-sample
T102363,CUST7092,2023-01-21 10:59:00,53.24,Utilities,Debit Card,Mobile,Bengaluru,0,6,365.69,1222,No,0,0.02108752593604909,0,0.4864629242172851,0,Lower score,train,in-sample
T102608,CUST7687,2023-01-21 12:04:00,98.2,Health,UPI,POS,Mumbai,0,53,322.15,379,No,0,0.017822813477133083,0,0.49380441530954844,0,Lower score,train,in-sample
T100316,CUST1803,2023-01-21 13:05:00,42.07,Electronics,Debit Card,Desktop,Mumbai,0,103,437.49,1563,No,0,0.009332015977211021,0,0.48068993483184097,0,Lower score,train,in-sample
T104185,CUST7035,2023-01-21 13:18:00,80.06,Electronics,Debit Card,POS,Bengaluru,0,6,236.66,284,Yes,1,0.010749319016509351,0,0.4934183829492296,0,Lower score,train,in-sample
T104860,CUST4419,2023-01-21 15:40:00,78.56,Food,PayPal,Desktop,Mumbai,0,128,394.81,1828,No,0,0.013818986119695183,0,0.4890971660419724,0,Lower score,train,in-sample
T100382,CUST9643,2023-01-21 21:01:00,79.31,Utilities,Credit Card,Desktop,Delhi,0,41,377.62,344,No,0,0.043288904240869744,0,0.4837444470678673,0,Lower score,train,in-sample
T100929,CUST6800,2023-01-21 22:27:00,23.86,Utilities,UPI,Mobile,Hyderabad,0,68,117.66,223,No,0,0.06963522600713426,0,0.49603870849070303,0,Lower score,train,in-sample
T104243,CUST4686,2023-01-22 02:51:00,48.44,Utilities,PayPal,Desktop,Bengaluru,0,4,29.66,604,No,0,0.16572768392961917,1,0.4924178958915629,0,Model review,train,in-sample
T103184,CUST6942,2023-01-22 06:47:00,57.89,Entertainment,UPI,POS,Bengaluru,0,169,166.41,1386,No,0,0.13032256640265852,0,0.49565221804430726,0,Lower score,train,in-sample
T103980,CUST2158,2023-01-22 07:19:00,142.88,Fashion,Debit Card,Desktop,Kolkata,0,82,372.51,1916,No,0,0.08516914175643082,0,0.49635815824463897,0,Lower score,train,in-sample
T103007,CUST1747,2023-01-22 08:20:00,0.98,Electronics,PayPal,Desktop,Kolkata,0,142,296.81,263,No,0,0.027634682187540137,0,0.5056750729582464,0,Lower score,train,in-sample
T104836,CUST8610,2023-01-22 13:34:00,37.9,Fashion,NetBanking,POS,Mumbai,0,10,483.14,1049,No,0,0.017438804456392235,0,0.4877299346308144,0,Lower score,train,in-sample
T101594,CUST5452,2023-01-22 16:38:00,103.09,Entertainment,PayPal,Mobile,Delhi,0,46,39.0,687,No,0,0.015281162609364143,0,0.499810140811138,0,Lower score,train,in-sample
T100139,CUST5188,2023-01-22 18:03:00,285.42,Health,NetBanking,POS,Bengaluru,0,172,202.93,108,Yes,1,0.030526212055838442,0,0.51829773413535,1,Anomaly review,train,in-sample
T104708,CUST6339,2023-01-22 23:32:00,137.3,Food,Debit Card,Desktop,Mumbai,1,17,97.95,553,No,0,0.6283560385700753,1,0.5333475113551098,1,Model review,train,in-sample
T100934,CUST2294,2023-01-22 23:51:00,15.07,Fashion,UPI,Mobile,Hyderabad,0,19,347.79,1529,No,0,0.14679573146109623,0,0.4938721441066462,0,Lower score,train,in-sample
T104019,CUST3014,2023-01-23 02:23:00,20.91,Grocery,UPI,Desktop,Bengaluru,0,92,183.86,1898,No,0,0.17705325990029533,1,0.48237354941497745,0,Model review,train,in-sample
T104750,CUST6303,2023-01-23 02:47:00,33.39,Entertainment,Credit Card,Desktop,Bengaluru,0,36,384.84,710,No,0,0.2112318593071296,1,0.48100500778761923,0,Model review,train,in-sample
T103495,CUST6680,2023-01-23 04:43:00,18.98,Entertainment,Credit Card,Mobile,Bengaluru,0,33,407.88,1224,No,0,0.17804639135950218,1,0.48696543277366844,0,Model review,train,in-sample
T101901,CUST4169,2023-01-23 05:45:00,0.42,Grocery,Credit Card,Desktop,Chennai,0,33,258.49,110,No,0,0.11830935546366181,0,0.5071154073995408,0,Lower score,train,in-sample
T103023,CUST1377,2023-01-23 07:27:00,32.33,Electronics,Debit Card,Desktop,Mumbai,0,90,50.91,1691,No,0,0.05719540190255815,0,0.481571458313106,0,Lower score,train,in-sample
T102601,CUST4250,2023-01-23 07:40:00,4.47,Utilities,Credit Card,Desktop,Kolkata,0,196,60.74,1880,No,0,0.05037360270805101,0,0.4883782508886181,0,Lower score,train,in-sample
T100157,CUST4233,2023-01-23 13:06:00,114.71,Electronics,UPI,Mobile,Hyderabad,0,179,149.17,1059,No,0,0.01210783031885164,0,0.4871456265773782,0,Lower score,train,in-sample
T103751,CUST7692,2023-01-23 23:19:00,191.91,Utilities,NetBanking,Desktop,Chennai,0,93,139.98,1317,No,0,0.13483186219178578,0,0.4903358786432039,0,Lower score,train,in-sample
T100061,CUST2426,2023-01-24 00:12:00,25.32,Entertainment,NetBanking,Desktop,Mumbai,0,145,244.45,897,No,0,0.1711236995313291,1,0.49225540766544323,0,Model review,train,in-sample
T104382,CUST6332,2023-01-24 02:36:00,68.24,Electronics,Debit Card,Desktop,Mumbai,0,163,496.63,1405,No,0,0.16296550732532505,1,0.4819305602262749,0,Model review,train,in-sample
T102390,CUST2577,2023-01-24 07:46:00,37.54,Health,Credit Card,Desktop,Hyderabad,0,179,298.74,1311,No,0,0.0759791385269788,0,0.4864028046550694,0,Lower score,train,in-sample
T102433,CUST5865,2023-01-24 08:43:00,27.22,Utilities,Credit Card,Mobile,Bengaluru,0,123,250.66,117,No,0,0.06258291136815543,0,0.4832720432609222,0,Lower score,train,in-sample
T101507,CUST4439,2023-01-24 09:48:00,61.02,Travel,PayPal,Desktop,Chennai,0,172,91.15,1496,No,0,0.045728396627651144,0,0.4815093842429923,0,Lower score,train,in-sample
T103678,CUST2977,2023-01-24 10:16:00,129.34,Fashion,Credit Card,POS,Kolkata,0,96,167.01,464,No,0,0.040657650684419275,0,0.4933203210325517,0,Lower score,train,in-sample
T103121,CUST4873,2023-01-24 12:48:00,22.75,Electronics,Credit Card,Desktop,Hyderabad,0,102,229.67,265,No,0,0.013003224633613216,0,0.4835246805702596,0,Lower score,train,in-sample
T103934,CUST7707,2023-01-24 15:52:00,29.36,Electronics,NetBanking,Desktop,Hyderabad,1,13,422.5,728,No,0,0.0907677615826622,0,0.5156708426600536,0,Lower score,train,in-sample
T101063,CUST9381,2023-01-24 18:26:00,43.27,Travel,NetBanking,Mobile,Mumbai,0,80,267.25,897,No,0,0.028824658370745514,0,0.4813264973625983,0,Lower score,train,in-sample
T100187,CUST2661,2023-01-24 20:24:00,64.81,Entertainment,Credit Card,Mobile,Bengaluru,0,121,293.08,1909,Yes,0,0.06900451957917474,0,0.48203911904468955,0,Lower score,train,in-sample
